,id,date,days_after_open,day_of_week,hours_after_open,drink_id,quantity,raining,study_area_id,location_name,dist_to_cafe,drink_name,order_sales
12726,12726,2019-11-13,114,Wed,2,11,1,No,5,Carslaw (F07),150.0,Chai Latte (L),4.4
12727,12727,2019-11-13,114,Wed,2,7,1,No,3,Abercrombie (H70),700.0,Latte (L),4.9
12728,12728,2019-11-13,114,Wed,2,6,1,No,4,Brennan MacCallum (A18),350.0,Flat White (S),4.0
12729,12729,2019-11-13,114,Wed,2,12,1,No,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
12730,12730,2019-11-13,114,Wed,2,5,4,No,1,Law Library (F10),84.0,Flat White (L),19.6
12731,12731,2019-11-13,114,Wed,2,6,1,No,3,Abercrombie (H70),700.0,Flat White (S),4.0
12732,12732,2019-11-13,114,Wed,2,1,1,No,2,The Quarter (A16),400.0,Ristretto,3.3
12733,12733,2019-11-13,114,Wed,2,0,1,No,6,Peter Nicol Russell (PNR),950.0,Espresso,3.5
12734,12734,2019-11-13,114,Wed,2,14,1,No,1,Law Library (F10),84.0,Mocha (S),4.5
12735,12735,2019-11-13,114,Wed,2,12,1,No,5,Carslaw (F07),150.0,Chai Latte (S),3.6
12736,12736,2019-11-13,114,Wed,2,12,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (S),3.6
12737,12737,2019-11-13,114,Wed,2,9,2,No,1,Law Library (F10),84.0,Cappuccino (L),9.8
12738,12738,2019-11-13,114,Wed,2,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
12739,12739,2019-11-13,114,Wed,2,4,1,No,0,Fisher Library (F03),70.0,Long Black (S),3.8
12740,12740,2019-11-13,114,Wed,2,15,2,No,5,Carslaw (F07),150.0,Hot Chocolate (L),9.2
12741,12741,2019-11-13,114,Wed,2,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
12742,12742,2019-11-13,114,Wed,2,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
12743,12743,2019-11-13,114,Wed,2,9,2,No,1,Law Library (F10),84.0,Cappuccino (L),9.8
12744,12744,2019-11-13,114,Wed,2,0,1,No,2,The Quarter (A16),400.0,Espresso,3.5
12745,12745,2019-11-13,114,Wed,2,12,1,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (S),3.6
12746,12746,2019-11-13,114,Wed,2,5,1,No,0,Fisher Library (F03),70.0,Flat White (L),4.9
12747,12747,2019-11-13,114,Wed,2,5,1,No,5,Carslaw (F07),150.0,Flat White (L),4.9
12748,12748,2019-11-13,114,Wed,2,14,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (S),4.5
12749,12749,2019-11-13,114,Wed,2,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
12750,12750,2019-11-13,114,Wed,2,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
12751,12751,2019-11-13,114,Wed,2,10,2,No,1,Law Library (F10),84.0,Cappuccino (S),8.0
12752,12752,2019-11-13,114,Wed,2,8,1,No,4,Brennan MacCallum (A18),350.0,Latte (S),4.0
12753,12753,2019-11-13,114,Wed,2,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
12754,12754,2019-11-13,114,Wed,2,5,2,No,5,Carslaw (F07),150.0,Flat White (L),9.8
12755,12755,2019-11-13,114,Wed,3,7,1,No,0,Fisher Library (F03),70.0,Latte (L),4.9
12756,12756,2019-11-13,114,Wed,3,3,1,No,2,The Quarter (A16),400.0,Long Black (L),4.0
12757,12757,2019-11-13,114,Wed,3,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
12758,12758,2019-11-13,114,Wed,3,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
12759,12759,2019-11-13,114,Wed,3,3,1,No,3,Abercrombie (H70),700.0,Long Black (L),4.0
12760,12760,2019-11-13,114,Wed,3,12,1,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (S),3.6
12761,12761,2019-11-13,114,Wed,3,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
12762,12762,2019-11-13,114,Wed,3,13,2,No,3,Abercrombie (H70),700.0,Mocha (L),10.8
12763,12763,2019-11-13,114,Wed,3,7,2,No,0,Fisher Library (F03),70.0,Latte (L),9.8
12764,12764,2019-11-13,114,Wed,3,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
12765,12765,2019-11-13,114,Wed,3,7,4,No,5,Carslaw (F07),150.0,Latte (L),19.6
12766,12766,2019-11-13,114,Wed,3,15,1,No,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
12767,12767,2019-11-13,114,Wed,3,11,1,No,5,Carslaw (F07),150.0,Chai Latte (L),4.4
12768,12768,2019-11-13,114,Wed,3,1,1,No,6,Peter Nicol Russell (PNR),950.0,Ristretto,3.3
12769,12769,2019-11-13,114,Wed,3,3,1,No,3,Abercrombie (H70),700.0,Long Black (L),4.0
12770,12770,2019-11-13,114,Wed,3,9,2,No,1,Law Library (F10),84.0,Cappuccino (L),9.8
12771,12771,2019-11-13,114,Wed,3,1,1,No,1,Law Library (F10),84.0,Ristretto,3.3
12772,12772,2019-11-13,114,Wed,3,15,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
12773,12773,2019-11-13,114,Wed,3,13,1,No,0,Fisher Library (F03),70.0,Mocha (L),5.4
12774,12774,2019-11-13,114,Wed,3,10,2,No,2,The Quarter (A16),400.0,Cappuccino (S),8.0
12775,12775,2019-11-13,114,Wed,3,11,1,No,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
12776,12776,2019-11-13,114,Wed,3,8,1,No,0,Fisher Library (F03),70.0,Latte (S),4.0
12777,12777,2019-11-13,114,Wed,3,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
12778,12778,2019-11-13,114,Wed,3,7,1,No,6,Peter Nicol Russell (PNR),950.0,Latte (L),4.9
12779,12779,2019-11-13,114,Wed,3,2,2,No,0,Fisher Library (F03),70.0,Macchiato,7.6
12780,12780,2019-11-13,114,Wed,3,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
12781,12781,2019-11-13,114,Wed,3,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
12782,12782,2019-11-13,114,Wed,3,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
12783,12783,2019-11-13,114,Wed,3,0,2,No,5,Carslaw (F07),150.0,Espresso,7.0
12784,12784,2019-11-13,114,Wed,3,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
12785,12785,2019-11-13,114,Wed,3,5,4,No,3,Abercrombie (H70),700.0,Flat White (L),19.6
12786,12786,2019-11-13,114,Wed,3,5,1,NA,-1,,,Flat White (L),4.9
12787,12787,2019-11-13,114,Wed,3,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
12788,12788,2019-11-13,114,Wed,3,4,3,No,6,Peter Nicol Russell (PNR),950.0,Long Black (S),11.399999999999999
12789,12789,2019-11-13,114,Wed,3,9,3,No,3,Abercrombie (H70),700.0,Cappuccino (L),14.700000000000001
12790,12790,2019-11-13,114,Wed,3,13,2,No,1,Law Library (F10),84.0,Mocha (L),10.8
12791,12791,2019-11-13,114,Wed,3,12,1,No,2,The Quarter (A16),400.0,Chai Latte (S),3.6
12792,12792,2019-11-13,114,Wed,3,1,1,No,0,Fisher Library (F03),70.0,Ristretto,3.3
12793,12793,2019-11-13,114,Wed,3,14,1,No,5,Carslaw (F07),150.0,Mocha (S),4.5
12794,12794,2019-11-13,114,Wed,3,5,2,No,1,Law Library (F10),84.0,Flat White (L),9.8
12795,12795,2019-11-13,114,Wed,3,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
12796,12796,2019-11-13,114,Wed,3,8,1,No,1,Law Library (F10),84.0,Latte (S),4.0
12797,12797,2019-11-13,114,Wed,3,13,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (L),5.4
12798,12798,2019-11-13,114,Wed,3,1,1,No,2,The Quarter (A16),400.0,Ristretto,3.3
12799,12799,2019-11-13,114,Wed,3,1,1,No,4,Brennan MacCallum (A18),350.0,Ristretto,3.3
12800,12800,2019-11-13,114,Wed,3,4,1,No,0,Fisher Library (F03),70.0,Long Black (S),3.8
12801,12801,2019-11-13,114,Wed,3,10,1,No,0,Fisher Library (F03),70.0,Cappuccino (S),4.0
12802,12802,2019-11-13,114,Wed,3,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
12803,12803,2019-11-13,114,Wed,3,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
12804,12804,2019-11-13,114,Wed,3,11,1,No,5,Carslaw (F07),150.0,Chai Latte (L),4.4
12805,12805,2019-11-13,114,Wed,3,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
12806,12806,2019-11-13,114,Wed,3,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
12807,12807,2019-11-13,114,Wed,3,16,1,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (S),3.8
12808,12808,2019-11-13,114,Wed,3,4,1,No,3,Abercrombie (H70),700.0,Long Black (S),3.8
12809,12809,2019-11-13,114,Wed,3,8,3,No,3,Abercrombie (H70),700.0,Latte (S),12.0
12810,12810,2019-11-13,114,Wed,3,5,1,NA,-1,,,Flat White (L),4.9
12811,12811,2019-11-13,114,Wed,3,8,1,No,4,Brennan MacCallum (A18),350.0,Latte (S),4.0
12812,12812,2019-11-13,114,Wed,4,3,2,No,0,Fisher Library (F03),70.0,Long Black (L),8.0
12813,12813,2019-11-13,114,Wed,4,1,1,No,5,Carslaw (F07),150.0,Ristretto,3.3
12814,12814,2019-11-13,114,Wed,4,0,2,No,2,The Quarter (A16),400.0,Espresso,7.0
12815,12815,2019-11-13,114,Wed,4,6,2,No,2,The Quarter (A16),400.0,Flat White (S),8.0
12816,12816,2019-11-13,114,Wed,4,6,1,No,1,Law Library (F10),84.0,Flat White (S),4.0
12817,12817,2019-11-13,114,Wed,4,5,1,No,0,Fisher Library (F03),70.0,Flat White (L),4.9
12818,12818,2019-11-13,114,Wed,4,5,1,No,0,Fisher Library (F03),70.0,Flat White (L),4.9
12819,12819,2019-11-13,114,Wed,4,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
12820,12820,2019-11-13,114,Wed,4,3,1,No,3,Abercrombie (H70),700.0,Long Black (L),4.0
12821,12821,2019-11-13,114,Wed,4,10,1,No,3,Abercrombie (H70),700.0,Cappuccino (S),4.0
12822,12822,2019-11-13,114,Wed,4,10,2,No,5,Carslaw (F07),150.0,Cappuccino (S),8.0
12823,12823,2019-11-13,114,Wed,4,9,4,No,1,Law Library (F10),84.0,Cappuccino (L),19.6
12824,12824,2019-11-13,114,Wed,4,15,1,No,5,Carslaw (F07),150.0,Hot Chocolate (L),4.6
12825,12825,2019-11-13,114,Wed,4,11,1,No,5,Carslaw (F07),150.0,Chai Latte (L),4.4
12826,12826,2019-11-13,114,Wed,4,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
12827,12827,2019-11-13,114,Wed,4,7,1,No,0,Fisher Library (F03),70.0,Latte (L),4.9
12828,12828,2019-11-13,114,Wed,4,0,2,No,5,Carslaw (F07),150.0,Espresso,7.0
12829,12829,2019-11-13,114,Wed,4,12,1,No,2,The Quarter (A16),400.0,Chai Latte (S),3.6
12830,12830,2019-11-13,114,Wed,4,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
12831,12831,2019-11-13,114,Wed,4,5,3,No,5,Carslaw (F07),150.0,Flat White (L),14.700000000000001
12832,12832,2019-11-13,114,Wed,4,6,1,No,5,Carslaw (F07),150.0,Flat White (S),4.0
12833,12833,2019-11-13,114,Wed,4,16,1,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (S),3.8
12834,12834,2019-11-13,114,Wed,4,16,2,No,1,Law Library (F10),84.0,Hot Chocolate (S),7.6
12835,12835,2019-11-13,114,Wed,4,3,2,No,3,Abercrombie (H70),700.0,Long Black (L),8.0
12836,12836,2019-11-13,114,Wed,4,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
12837,12837,2019-11-13,114,Wed,4,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
12838,12838,2019-11-13,114,Wed,4,1,1,No,1,Law Library (F10),84.0,Ristretto,3.3
12839,12839,2019-11-13,114,Wed,4,10,4,No,3,Abercrombie (H70),700.0,Cappuccino (S),16.0
12840,12840,2019-11-13,114,Wed,4,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
12841,12841,2019-11-13,114,Wed,4,14,1,No,5,Carslaw (F07),150.0,Mocha (S),4.5
12842,12842,2019-11-13,114,Wed,4,9,1,No,0,Fisher Library (F03),70.0,Cappuccino (L),4.9
12843,12843,2019-11-13,114,Wed,4,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
12844,12844,2019-11-13,114,Wed,4,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
12845,12845,2019-11-13,114,Wed,4,14,3,No,5,Carslaw (F07),150.0,Mocha (S),13.5
12846,12846,2019-11-13,114,Wed,4,6,1,No,5,Carslaw (F07),150.0,Flat White (S),4.0
12847,12847,2019-11-13,114,Wed,4,11,1,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (L),4.4
12848,12848,2019-11-13,114,Wed,4,13,1,No,0,Fisher Library (F03),70.0,Mocha (L),5.4
12849,12849,2019-11-13,114,Wed,4,16,4,No,1,Law Library (F10),84.0,Hot Chocolate (S),15.2
12850,12850,2019-11-13,114,Wed,4,15,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (L),4.6
12851,12851,2019-11-13,114,Wed,4,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
12852,12852,2019-11-13,114,Wed,4,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
12853,12853,2019-11-13,114,Wed,4,9,1,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),4.9
12854,12854,2019-11-13,114,Wed,4,10,1,No,1,Law Library (F10),84.0,Cappuccino (S),4.0
12855,12855,2019-11-13,114,Wed,4,11,1,No,5,Carslaw (F07),150.0,Chai Latte (L),4.4
12856,12856,2019-11-13,114,Wed,4,7,3,No,0,Fisher Library (F03),70.0,Latte (L),14.700000000000001
12857,12857,2019-11-13,114,Wed,4,1,1,No,1,Law Library (F10),84.0,Ristretto,3.3
12858,12858,2019-11-13,114,Wed,4,14,4,No,1,Law Library (F10),84.0,Mocha (S),18.0
12859,12859,2019-11-13,114,Wed,4,9,2,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),9.8
12860,12860,2019-11-13,114,Wed,4,0,1,No,3,Abercrombie (H70),700.0,Espresso,3.5
12861,12861,2019-11-13,114,Wed,4,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
12862,12862,2019-11-13,114,Wed,4,5,2,No,1,Law Library (F10),84.0,Flat White (L),9.8
12863,12863,2019-11-13,114,Wed,4,0,1,No,2,The Quarter (A16),400.0,Espresso,3.5
12864,12864,2019-11-13,114,Wed,4,8,1,No,1,Law Library (F10),84.0,Latte (S),4.0
12865,12865,2019-11-13,114,Wed,4,11,1,No,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
12866,12866,2019-11-13,114,Wed,4,11,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (L),4.4
12867,12867,2019-11-13,114,Wed,4,10,1,No,2,The Quarter (A16),400.0,Cappuccino (S),4.0
12868,12868,2019-11-13,114,Wed,4,9,1,No,0,Fisher Library (F03),70.0,Cappuccino (L),4.9
12869,12869,2019-11-13,114,Wed,4,13,1,No,2,The Quarter (A16),400.0,Mocha (L),5.4
12870,12870,2019-11-13,114,Wed,5,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
12871,12871,2019-11-13,114,Wed,5,16,1,No,5,Carslaw (F07),150.0,Hot Chocolate (S),3.8
12872,12872,2019-11-13,114,Wed,5,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
12873,12873,2019-11-13,114,Wed,5,1,3,No,1,Law Library (F10),84.0,Ristretto,9.899999999999999
12874,12874,2019-11-13,114,Wed,5,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
12875,12875,2019-11-13,114,Wed,5,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
12876,12876,2019-11-13,114,Wed,5,4,1,No,3,Abercrombie (H70),700.0,Long Black (S),3.8
12877,12877,2019-11-13,114,Wed,5,6,1,No,4,Brennan MacCallum (A18),350.0,Flat White (S),4.0
12878,12878,2019-11-13,114,Wed,5,13,2,No,0,Fisher Library (F03),70.0,Mocha (L),10.8
12879,12879,2019-11-13,114,Wed,5,9,1,No,2,The Quarter (A16),400.0,Cappuccino (L),4.9
12880,12880,2019-11-13,114,Wed,5,13,1,No,0,Fisher Library (F03),70.0,Mocha (L),5.4
12881,12881,2019-11-13,114,Wed,5,9,1,No,2,The Quarter (A16),400.0,Cappuccino (L),4.9
12882,12882,2019-11-13,114,Wed,5,10,1,No,2,The Quarter (A16),400.0,Cappuccino (S),4.0
12883,12883,2019-11-13,114,Wed,5,1,1,No,2,The Quarter (A16),400.0,Ristretto,3.3
12884,12884,2019-11-13,114,Wed,5,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
12885,12885,2019-11-13,114,Wed,5,13,1,No,2,The Quarter (A16),400.0,Mocha (L),5.4
12886,12886,2019-11-13,114,Wed,5,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
12887,12887,2019-11-13,114,Wed,5,5,2,No,0,Fisher Library (F03),70.0,Flat White (L),9.8
12888,12888,2019-11-13,114,Wed,5,8,1,No,4,Brennan MacCallum (A18),350.0,Latte (S),4.0
12889,12889,2019-11-13,114,Wed,5,11,1,No,1,Law Library (F10),84.0,Chai Latte (L),4.4
12890,12890,2019-11-13,114,Wed,5,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
12891,12891,2019-11-13,114,Wed,5,12,1,No,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
12892,12892,2019-11-13,114,Wed,5,2,2,No,5,Carslaw (F07),150.0,Macchiato,7.6
12893,12893,2019-11-13,114,Wed,5,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
12894,12894,2019-11-13,114,Wed,5,4,1,No,4,Brennan MacCallum (A18),350.0,Long Black (S),3.8
12895,12895,2019-11-13,114,Wed,5,10,2,No,3,Abercrombie (H70),700.0,Cappuccino (S),8.0
12896,12896,2019-11-13,114,Wed,5,15,1,No,2,The Quarter (A16),400.0,Hot Chocolate (L),4.6
12897,12897,2019-11-13,114,Wed,5,4,2,No,0,Fisher Library (F03),70.0,Long Black (S),7.6
12898,12898,2019-11-13,114,Wed,5,0,2,No,1,Law Library (F10),84.0,Espresso,7.0
12899,12899,2019-11-13,114,Wed,5,15,2,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (L),9.2
12900,12900,2019-11-13,114,Wed,5,6,1,No,6,Peter Nicol Russell (PNR),950.0,Flat White (S),4.0
12901,12901,2019-11-13,114,Wed,5,0,1,NA,-1,,,Espresso,3.5
12902,12902,2019-11-13,114,Wed,5,14,1,No,5,Carslaw (F07),150.0,Mocha (S),4.5
12903,12903,2019-11-13,114,Wed,5,10,2,No,3,Abercrombie (H70),700.0,Cappuccino (S),8.0
12904,12904,2019-11-13,114,Wed,5,5,1,No,5,Carslaw (F07),150.0,Flat White (L),4.9
12905,12905,2019-11-13,114,Wed,5,9,1,No,5,Carslaw (F07),150.0,Cappuccino (L),4.9
12906,12906,2019-11-13,114,Wed,5,15,1,No,5,Carslaw (F07),150.0,Hot Chocolate (L),4.6
12907,12907,2019-11-13,114,Wed,5,6,1,No,3,Abercrombie (H70),700.0,Flat White (S),4.0
12908,12908,2019-11-13,114,Wed,5,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
12909,12909,2019-11-13,114,Wed,5,6,1,No,1,Law Library (F10),84.0,Flat White (S),4.0
12910,12910,2019-11-13,114,Wed,5,8,1,No,0,Fisher Library (F03),70.0,Latte (S),4.0
12911,12911,2019-11-13,114,Wed,5,5,1,No,6,Peter Nicol Russell (PNR),950.0,Flat White (L),4.9
12912,12912,2019-11-13,114,Wed,5,10,1,No,1,Law Library (F10),84.0,Cappuccino (S),4.0
12913,12913,2019-11-13,114,Wed,5,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
12914,12914,2019-11-13,114,Wed,5,14,1,No,0,Fisher Library (F03),70.0,Mocha (S),4.5
12915,12915,2019-11-13,114,Wed,5,9,1,No,0,Fisher Library (F03),70.0,Cappuccino (L),4.9
12916,12916,2019-11-13,114,Wed,5,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
12917,12917,2019-11-13,114,Wed,5,8,1,No,1,Law Library (F10),84.0,Latte (S),4.0
12918,12918,2019-11-13,114,Wed,5,14,1,No,5,Carslaw (F07),150.0,Mocha (S),4.5
12919,12919,2019-11-13,114,Wed,5,14,1,No,1,Law Library (F10),84.0,Mocha (S),4.5
12920,12920,2019-11-13,114,Wed,5,12,2,No,5,Carslaw (F07),150.0,Chai Latte (S),7.2
12921,12921,2019-11-13,114,Wed,5,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
12922,12922,2019-11-13,114,Wed,5,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
12923,12923,2019-11-13,114,Wed,5,14,1,No,0,Fisher Library (F03),70.0,Mocha (S),4.5
12924,12924,2019-11-13,114,Wed,5,15,1,NA,-1,,,Hot Chocolate (L),4.6
12925,12925,2019-11-13,114,Wed,5,12,1,No,3,Abercrombie (H70),700.0,Chai Latte (S),3.6
12926,12926,2019-11-14,115,Thu,0,1,1,No,6,Peter Nicol Russell (PNR),950.0,Ristretto,3.3
12927,12927,2019-11-14,115,Thu,0,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
12928,12928,2019-11-14,115,Thu,0,12,2,No,1,Law Library (F10),84.0,Chai Latte (S),7.2
12929,12929,2019-11-14,115,Thu,0,9,2,No,3,Abercrombie (H70),700.0,Cappuccino (L),9.8
12930,12930,2019-11-14,115,Thu,0,9,1,No,0,Fisher Library (F03),70.0,Cappuccino (L),4.9
12931,12931,2019-11-14,115,Thu,0,11,2,No,1,Law Library (F10),84.0,Chai Latte (L),8.8
12932,12932,2019-11-14,115,Thu,0,11,1,No,3,Abercrombie (H70),700.0,Chai Latte (L),4.4
12933,12933,2019-11-14,115,Thu,0,1,2,No,5,Carslaw (F07),150.0,Ristretto,6.6
12934,12934,2019-11-14,115,Thu,0,8,1,No,0,Fisher Library (F03),70.0,Latte (S),4.0
12935,12935,2019-11-14,115,Thu,0,11,1,No,5,Carslaw (F07),150.0,Chai Latte (L),4.4
12936,12936,2019-11-14,115,Thu,0,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
12937,12937,2019-11-14,115,Thu,0,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
12938,12938,2019-11-14,115,Thu,0,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
12939,12939,2019-11-14,115,Thu,0,13,3,No,5,Carslaw (F07),150.0,Mocha (L),16.200000000000003
12940,12940,2019-11-14,115,Thu,0,8,1,No,0,Fisher Library (F03),70.0,Latte (S),4.0
12941,12941,2019-11-14,115,Thu,0,3,4,No,0,Fisher Library (F03),70.0,Long Black (L),16.0
12942,12942,2019-11-14,115,Thu,0,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
12943,12943,2019-11-14,115,Thu,0,15,2,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (L),9.2
12944,12944,2019-11-14,115,Thu,0,11,2,No,5,Carslaw (F07),150.0,Chai Latte (L),8.8
12945,12945,2019-11-14,115,Thu,0,7,1,No,0,Fisher Library (F03),70.0,Latte (L),4.9
12946,12946,2019-11-14,115,Thu,0,14,1,No,1,Law Library (F10),84.0,Mocha (S),4.5
12947,12947,2019-11-14,115,Thu,0,11,1,No,5,Carslaw (F07),150.0,Chai Latte (L),4.4
12948,12948,2019-11-14,115,Thu,0,3,1,No,2,The Quarter (A16),400.0,Long Black (L),4.0
12949,12949,2019-11-14,115,Thu,0,5,1,No,0,Fisher Library (F03),70.0,Flat White (L),4.9
12950,12950,2019-11-14,115,Thu,0,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
12951,12951,2019-11-14,115,Thu,0,12,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (S),3.6
12952,12952,2019-11-14,115,Thu,0,6,3,No,4,Brennan MacCallum (A18),350.0,Flat White (S),12.0
12953,12953,2019-11-14,115,Thu,0,3,2,No,1,Law Library (F10),84.0,Long Black (L),8.0
12954,12954,2019-11-14,115,Thu,0,6,1,No,6,Peter Nicol Russell (PNR),950.0,Flat White (S),4.0
12955,12955,2019-11-14,115,Thu,0,14,2,No,3,Abercrombie (H70),700.0,Mocha (S),9.0
12956,12956,2019-11-14,115,Thu,0,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
12957,12957,2019-11-14,115,Thu,0,1,1,No,3,Abercrombie (H70),700.0,Ristretto,3.3
12958,12958,2019-11-14,115,Thu,0,8,1,No,0,Fisher Library (F03),70.0,Latte (S),4.0
12959,12959,2019-11-14,115,Thu,0,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
12960,12960,2019-11-14,115,Thu,0,9,1,No,1,Law Library (F10),84.0,Cappuccino (L),4.9
12961,12961,2019-11-14,115,Thu,0,15,2,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (L),9.2
12962,12962,2019-11-14,115,Thu,0,14,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (S),4.5
12963,12963,2019-11-14,115,Thu,0,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
12964,12964,2019-11-14,115,Thu,0,14,1,No,0,Fisher Library (F03),70.0,Mocha (S),4.5
12965,12965,2019-11-14,115,Thu,0,10,3,No,5,Carslaw (F07),150.0,Cappuccino (S),12.0
12966,12966,2019-11-14,115,Thu,0,13,1,No,4,Brennan MacCallum (A18),350.0,Mocha (L),5.4
12967,12967,2019-11-14,115,Thu,0,10,4,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (S),16.0
12968,12968,2019-11-14,115,Thu,0,14,2,No,5,Carslaw (F07),150.0,Mocha (S),9.0
12969,12969,2019-11-14,115,Thu,0,6,1,No,3,Abercrombie (H70),700.0,Flat White (S),4.0
12970,12970,2019-11-14,115,Thu,0,15,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
12971,12971,2019-11-14,115,Thu,0,8,1,No,0,Fisher Library (F03),70.0,Latte (S),4.0
12972,12972,2019-11-14,115,Thu,0,10,1,No,3,Abercrombie (H70),700.0,Cappuccino (S),4.0
12973,12973,2019-11-14,115,Thu,0,1,4,No,5,Carslaw (F07),150.0,Ristretto,13.2
12974,12974,2019-11-14,115,Thu,0,15,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (L),4.6
12975,12975,2019-11-14,115,Thu,0,13,1,No,0,Fisher Library (F03),70.0,Mocha (L),5.4
12976,12976,2019-11-14,115,Thu,0,1,2,No,0,Fisher Library (F03),70.0,Ristretto,6.6
12977,12977,2019-11-14,115,Thu,0,4,1,No,4,Brennan MacCallum (A18),350.0,Long Black (S),3.8
12978,12978,2019-11-14,115,Thu,0,9,1,No,3,Abercrombie (H70),700.0,Cappuccino (L),4.9
12979,12979,2019-11-14,115,Thu,0,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
12980,12980,2019-11-14,115,Thu,0,12,1,No,5,Carslaw (F07),150.0,Chai Latte (S),3.6
